text,mean_rating,gpt2_log_prob,gpt2_mean_log_prob,gpt2_slor
"' After the demise of our great team in '86 , we were building sand castles for a while - they fell together all the time .",2.6,-131.92183113098145,-4.711493968963623,60.066694619079925
Amiss were struck by the courtesy and strangely uplifted to find that not everyone in this establishment was that Colonel Fagg .,2.13333333333,-152.90132761001587,-6.116053104400635,14.284353550169271
One in six trees in Switzerland is showing signs of ill health - twice as high as eight years ago .,3.76923076923,-83.52403450012207,-3.977334976196289,75.368700454204
LEFT : Painter and decorator Kevin Barton locked into this early 2 pounds 14oz plaice during a session at Lepestone Point in Hampshire .,2.35714285714,-204.8874807357788,-6.829582691192627,6.361923930241119
It has been estimated that 65 percent of the deals are spot and the rest is up appointments.,2.4375,-85.53932905197144,-4.50206995010376,42.4626238370584
This was necessary in order to qualify for a subsequent call to the Bar .,3.73333333333,-67.04522609710693,-4.469681739807129,27.701542321005164
"' Here he comes , watch out for this guy . '",3.82352941176,-56.9666862487793,-4.747223854064941,23.236604911536574
I hope you're not gon na have a place .,2.66666666667,-63.66227340698242,-5.787479400634766,12.419418642713424
to give children the skills necessary to perform simple math functions (related to the four rules) without problems,2.94444444444,-91.08212471008301,-4.55410623550415,56.65841395872562
The distinction between equity and equality in the distribution and use of social services is crucial to the debate on health inequalities.,3.78571428571,-83.3518590927124,-3.6239938735961914,75.45611623568081
After I had my tea I would go to bed .,3.26666666667,-46.05705547332764,-4.187005043029785,23.480897312223533
"The extensive tour included building purchase, consumption , laboratory, steeping , germination and malt kilns and dispatch.",2.92857142857,-150.71264934539795,-6.5527238845825195,11.715260895266766
"After all , he had managed to defeat the system and was in sole command of a small military unit .",3.78571428571,-84.4155535697937,-4.0197882652282715,47.35391231627423
Then she jumped up and ran along the trail.,3.86666666667,-33.51516246795654,-3.3515162467956543,32.94892320470633
I think G.P. hold me and caress me.,2.0625,-65.76851272583008,-5.059116363525391,7.1704785784475575
"I did not want to be a superstar , I would only be able to play well .",2.0,-63.943506717681885,-3.552417039871216,46.308874589560645
"This is not to deny , of course , is that crime and violence in today's society is an important social reality.",3.30769230769,-91.54229164123535,-3.8142621517181396,53.758281918159355
They strung a net between two trees and flipped around in a spirited game of four - a-side volleyball.,3.52941176471,-108.7175178527832,-4.726848602294922,50.00666387460271
"The administrative structure of the partnership, with its heavy emphasis on coordinating different agencies , would in any case tend to inhibit the unorthodox .",3.4,-127.83325481414795,-4.916663646697998,54.393901560299525
We walked solemnly around Gloucester in and out of the cathedral precincts while he told me about his childhood.,3.8125,-95.59280681610107,-4.345127582550049,48.21646128665827
"By comparison, companies in the 20-50 bracket workplaces suffer from neglect , they say.",3.4,-101.49057483673096,-5.638365268707275,24.615615672464614
Within a few days of writing my planning notes a reasonable ( by UK standards) day dawned .,2.8,-108.32293510437012,-5.416146755218506,34.57109437968157
"Whether this autoantibody has direct pathogenic significance, as in Wegener's granulomatosis , remains to be determined .",3.5625,-122.94976997375488,-4.391063213348389,17.109576414362607
"The event received widespread television and press coverage , and requested a civil rights march on 24 August from Coalisland to Dungannon .",3.17647058824,-140.4997730255127,-5.203695297241211,44.143475638273856
"Robin Child refuses absolutely to grade , and when O - levels paved the way for GCSE with all its internal courses and labeling, he rejected it .",2.5,-188.11461925506592,-6.270487308502197,33.97312726485981
"Synergie Ultra - Gentle Eye Make -up Remover with extracts of rose , a light oil-free moisturizer with soothing properties , £ 2.99 / 200ml .",2.71428571429,-188.7798614501953,-5.243885040283203,62.863738384618415
"Stewart and Tait was more aware of the degradation of energy, moral as well as physical and thus of impermanence of the world.",2.0,-119.38286685943604,-4.116650581359863,52.816055184561094
This rule is subject to a number of exceptions ( see Chapter 5).,3.8125,-52.94790077209473,-3.7819929122924805,43.104569725603795
We are grateful to Ken Byron to set up a much needed journal in Drama and Dance Education.,3.0,-98.12485218048096,-5.16446590423584,40.63379358417515
Cycling was also definitely related to gastroesophageal reflux .,3.73333333333,-59.37403678894043,-3.9582691192626953,20.820101432000115
"True to this tone , the tape Toms scientific analysis as opposed to bedtime bogeyman stories.",1.58823529412,-132.8059802055359,-6.324094295501709,2.4334659188222645
"As was suggested in argument , it would actually be to swallow the elephant and the load on the mosquitoes.",1.5,-107.1269645690918,-5.101284027099609,22.85137817726698
The relevant moment Dr Banda waves his fly whisk .,2.13333333333,-96.60288715362549,-8.78208065032959,-4.231312743946731
Both were former members of the left-wing extremist Red Army Faction ( RAF ) .,3.93333333333,-70.73301601409912,-4.160765647888184,52.686390991735905
"Yet ' - her tone changed again - """"I am grateful to you for your help. '",3.75,-81.50075817108154,-4.28951358795166,61.573175024708235
"Stokesley , yes , possessing either trade or manufacturers , has no appearance of bustle and business, and is a place that is well adapted to retirement . '",2.61111111111,-186.16647863388062,-5.641408443450928,24.42779013491264
"Although it is less harmful than removing bulbs and plants, can consistently seed snapper still effectively eradicate a species from an area .",1.8,-139.29251432418823,-5.571700572967529,59.92882531915939
"Tickets from Sgt Gordon Parkin ( phone 091567-6155 , ext. 6331 .",3.0,-123.87799263000488,-6.193899631500244,-4.747298295688992
"Religion : Christianity ( Bulgarian Orthodox Church ) , the Islam practiced by large Turkish and less Pomak minorities.",2.53333333333,-128.02714252471924,-5.81941556930542,41.47427937322544
"' There is no Black Dog here ,' said the doctor.",3.78571428571,-66.16742944717407,-5.089802265167236,21.36653947485759
"Learning a manipulative skills, such as writing , takes hours .",3.0625,-68.73712348937988,-5.72809362411499,18.64137564968628
Our common phone in the hallway wall by the front door.,2.5,-58.994882583618164,-4.916240215301514,24.088097696548886
"Mr Carpenter said : """" All the victims were elderly and infirm .",3.41176470588,-68.73360252380371,-4.909543037414551,43.67312730216376
"They say you're a known homosexual, we mean it, """" added a third .",3.06666666667,-93.77586317062378,-5.5162272453308105,21.34883643381093
A balanced intake of calcium today means a healthier you MORNING,1.82352941176,-84.86845207214355,-7.072371006011963,7.737650481741497
"When the bishops moved into the house 10 years ago , it had been on the market for 18 months and had become very run down.",3.64705882353,-95.77562856674194,-3.547245502471924,84.80435825930323
"I thought I could go to America and help anti - draft students around the army camps , he said.",3.375,-109.71722745895386,-5.224629878997803,41.28145621999289
Other people apart from yourself and the candidate that may be taken into account when fixing a timetable is :,2.375,-108.05569648742676,-5.402784824371338,37.14983857857021
Her mouth had formed the words before she realized .,3.46153846154,-56.65853023529053,-5.665853023529053,9.656733988122767
Water Temperature: The normal temperature range of 72 ° -76 ° F .,3.64705882353,-78.25613021850586,-5.217075347900391,42.56587298212803
The first is a surface wound that starts as a red mark .,3.6875,-64.1128716468811,-4.931759357452393,20.844914670928915
"We are really struggling at this point in time , thinking , """" What are we , what are we about? '",3.27777777778,-93.64118385314941,-4.071355819702148,56.7423832716529
I do not think Chris and the band know each other well enough at the time.,3.22222222222,-56.77616024017334,-3.3397741317749023,54.86915202597656
"' Donna , I said that we should call the police .",3.6875,-60.27187728881836,-5.022656440734863,16.68261994682136
"It loves damp , humid, airless places with a slightly more alkaline pH than normally found in the vagina (usually slightly acid ) .",3.11764705882,-142.61909866333008,-5.093539237976074,61.12210405507665
"Bong Water is Ann Magnuson carrying glowing incense stick it itself, Kim Gordon is a carcinogen Zippo on full flame .",1.375,-206.04535675048828,-7.358762741088867,-3.9878507370839884
"Now that she was looking closely, she realized that most of the rooms in the house had two doors .",3.78571428571,-70.6651554107666,-3.3650074005126953,57.25620187821657
"Both drank , aware that it had been a long afternoon , and Shelley least was thirsty .",2.4,-102.10294246673584,-5.6723856925964355,16.47768057334278
